"","home_team","away_team","home_score","away_score","tournament","city","country","neutral","gameresult"
"337","Germany","Netherlands",2,3,"Friendly","Leipzig","Germany",FALSE,"2"
"338","Uruguay","Argentina",1,3,"Friendly","Montevideo","Uruguay",FALSE,"2"
"339","Other","France",1,0,"Friendly","Barcelona","Spain",FALSE,"1"
"340","Italy","Austria",1,3,"Friendly","Genoa","Italy",FALSE,"2"
"341","France","Italy",1,0,"Friendly","Saint-Ouen","France",FALSE,"1"
"342","Northern Ireland","Wales",0,1,"British Championship","Belfast","Republic of Ireland",FALSE,"2"
"343","Northern Ireland","England",2,1,"British Championship","Belfast","Republic of Ireland",FALSE,"1"
"344","Belgium","France",3,0,"Friendly","Brussels","Belgium",FALSE,"1"
"345","Wales","Scotland",0,0,"British Championship","Wrexham","Wales",FALSE,"0"
"346","Belgium","Netherlands",3,3,"Friendly","Antwerp","Belgium",FALSE,"0"
"347","Switzerland","France",1,4,"Friendly","Geneva","Switzerland",FALSE,"2"
"348","Northern Ireland","Scotland",1,2,"British Championship","Dublin","Republic of Ireland",FALSE,"2"
"349","England","Wales",4,3,"British Championship","Bristol","England",FALSE,"1"
"350","England","Scotland",1,0,"British Championship","London","England",FALSE,"1"
"351","France","Other",8,0,"Friendly","Saint-Ouen","France",FALSE,"1"
"352","Netherlands","Belgium",2,4,"Friendly","Zwolle","Netherlands",FALSE,"2"
"353","Austria","Hungary",1,4,"Friendly","Vienna","Austria",FALSE,"2"
"354","Italy","Belgium",1,0,"Friendly","Turin","Italy",FALSE,"1"
"355","Other","Sweden",1,4,"Friendly","Moscow","Other",FALSE,"2"
"356","Switzerland","Belgium",1,2,"Friendly","Basel","Switzerland",FALSE,"2"
"357","Germany","Switzerland",1,2,"Friendly","Freiburg","Germany",FALSE,"2"
"358","Hungary","Sweden",2,0,"Friendly","Budapest","Hungary",FALSE,"1"
"359","Denmark","Sweden",8,0,"Friendly","Copenhagen","Denmark",FALSE,"1"
"360","Sweden","Norway",9,0,"Friendly","Stockholm","Sweden",FALSE,"1"
"361","Argentina","Uruguay",1,1,"Friendly","Avellaneda","Argentina",FALSE,"0"
"362","Austria","Italy",2,0,"Friendly","Vienna","Austria",FALSE,"1"
"363","Argentina","Uruguay",2,1,"Friendly","Avellaneda","Argentina",FALSE,"1"
"364","Argentina","Uruguay",4,0,"Other","Avellaneda","Argentina",FALSE,"1"
"365","Argentina","Uruguay",2,0,"Other","Buenos Aires","Argentina",FALSE,"1"
"366","Other","Norway",1,1,"Friendly","Moscow","Other",FALSE,"0"
"367","Chile","Argentina",0,2,"Friendly","Viña del Mar","Chile",FALSE,"2"
"368","Sweden","Denmark",0,10,"Friendly","Stockholm","Sweden",FALSE,"2"
"369","Uruguay","Argentina",1,0,"Other","Montevideo","Uruguay",FALSE,"1"
"370","Germany","Denmark",1,4,"Friendly","Hamburg","Germany",FALSE,"2"
"371","Hungary","Austria",4,3,"Friendly","Budapest","Hungary",FALSE,"1"
"372","Norway","Sweden",1,1,"Friendly","Kristiania","Norway",FALSE,"0"
"373","Uruguay","Argentina",1,0,"Other","Montevideo","Uruguay",FALSE,"1"
"374","Belgium","Switzerland",2,0,"Friendly","Verviers","Belgium",FALSE,"1"
"375","Belgium","Germany",6,2,"Friendly","Antwerp","Belgium",FALSE,"1"
"376","Italy","Austria",0,0,"Friendly","Milan","Italy",FALSE,"0"
"377","Wales","Northern Ireland",1,2,"British Championship","Wrexham","Wales",FALSE,"2"
"378","France","Belgium",4,3,"Friendly","Lille","France",FALSE,"1"
"379","Other","France",5,4,"Friendly","Luxembourg","Other",FALSE,"1"
"380","England","Northern Ireland",0,3,"British Championship","Middlesbrough","England",FALSE,"2"
"381","Scotland","Wales",0,0,"British Championship","Glasgow","Scotland",FALSE,"0"
"382","France","Switzerland",2,2,"Friendly","Saint-Ouen","France",FALSE,"0"
"383","Northern Ireland","Scotland",1,1,"British Championship","Belfast","Republic of Ireland",FALSE,"0"
"384","Belgium","Netherlands",2,4,"Friendly","Antwerp","Belgium",FALSE,"2"
"385","Wales","England",0,2,"British Championship","Cardiff","Wales",FALSE,"2"
"386","Italy","France",2,0,"Friendly","Turin","Italy",FALSE,"1"
"387","Italy","Switzerland",1,1,"Friendly","Genoa","Italy",FALSE,"0"
"388","Netherlands","Germany",4,4,"Friendly","Amsterdam","Netherlands",FALSE,"0"
"389","Netherlands","Belgium",4,2,"Friendly","Amsterdam","Netherlands",FALSE,"1"
"390","Austria","Hungary",2,0,"Friendly","Vienna","Austria",FALSE,"1"
"391","Denmark","Netherlands",4,3,"Friendly","Copenhagen","Denmark",FALSE,"1"
"392","Switzerland","Italy",0,1,"Friendly","Berne","Switzerland",FALSE,"2"
"393","Sweden","Finland",4,3,"Friendly","Solna","Sweden",FALSE,"1"
"394","Hungary","France",5,1,"Friendly","Budapest","Hungary",FALSE,"1"
"395","Sweden","Hungary",1,1,"Friendly","Solna","Sweden",FALSE,"0"
"396","Norway","Sweden",0,1,"Friendly","Kristiania","Norway",FALSE,"2"
"397","Sweden","Russia",2,2,"Friendly","Solna","Sweden",FALSE,"0"
"398","Norway","Russia",1,1,"Friendly","Kristiania","Norway",FALSE,"0"
"399","Uruguay","Argentina",3,2,"Other","Montevideo","Uruguay",FALSE,"1"
"400","Argentina","Uruguay",2,1,"Other","Buenos Aires","Argentina",FALSE,"1"
"401","Argentina","Brazil",3,0,"Friendly","Buenos Aires","Argentina",FALSE,"1"
"402","Argentina","Brazil",0,1,"Other","Buenos Aires","Argentina",FALSE,"2"
"403","Hungary","Austria",2,2,"Friendly","Budapest","Hungary",FALSE,"0"
"404","Sweden","Norway",7,0,"Friendly","Solna","Sweden",FALSE,"1"
"405","Austria","Hungary",1,2,"Friendly","Vienna","Austria",FALSE,"2"
"406","Other","Other",6,1,"Friendly","Bilbao","Spain",FALSE,"1"
"407","Italy","Switzerland",3,1,"Friendly","Turin","Italy",FALSE,"1"
"408","Other","Other",2,2,"Friendly","Barcelona","Spain",FALSE,"0"
"409","Hungary","Austria",2,5,"Friendly","Budapest","Hungary",FALSE,"2"
"410","Other","Other",1,0,"Friendly","Madrid","Spain",FALSE,"1"
"411","Austria","Hungary",1,2,"Friendly","Vienna","Austria",FALSE,"2"
"412","Denmark","Sweden",2,0,"Friendly","Copenhagen","Denmark",FALSE,"1"
"413","Norway","Sweden",1,1,"Friendly","Kristiania","Norway",FALSE,"0"
"414","Uruguay","Argentina",2,3,"Other","Montevideo","Uruguay",FALSE,"2"
"415","Argentina","Uruguay",2,1,"Other","Buenos Aires","Argentina",FALSE,"1"
"416","Uruguay","Argentina",2,0,"Other","Montevideo","Uruguay",FALSE,"1"
"417","Denmark","Norway",8,1,"Friendly","Copenhagen","Denmark",FALSE,"1"
"418","Austria","Hungary",4,2,"Friendly","Vienna","Austria",FALSE,"1"
"419","Sweden","Norway",5,2,"Friendly","Stockholm","Sweden",FALSE,"1"
"420","Sweden","Denmark",0,2,"Friendly","Stockholm","Sweden",FALSE,"2"
"421","Hungary","Austria",6,2,"Friendly","Budapest","Hungary",FALSE,"1"
"422","Austria","Hungary",3,1,"Friendly","Vienna","Austria",FALSE,"1"
"423","Other","Other",1,3,"Friendly","Barcelona","Spain",FALSE,"2"
"424","Other","Other",0,0,"Friendly","Barcelona","Spain",FALSE,"0"
"425","Denmark","Sweden",2,0,"Friendly","Copenhagen","Denmark",FALSE,"1"
"426","Hungary","Austria",2,1,"Friendly","Budapest","Hungary",FALSE,"1"
"427","Other","Other",5,0,"Friendly","Bilbao","Spain",FALSE,"1"
"428","Norway","Denmark",0,2,"Friendly","Kristiania","Norway",FALSE,"2"
"429","Chile","Uruguay",0,4,"Copa América","Buenos Aires","Argentina",TRUE,"2"
"430","Sweden","Norway",6,0,"Friendly","Stockholm","Sweden",FALSE,"1"
"431","Argentina","Chile",6,1,"Copa América","Buenos Aires","Argentina",FALSE,"1"
"432","Brazil","Chile",1,1,"Copa América","Buenos Aires","Argentina",TRUE,"0"
"433","Argentina","Brazil",1,1,"Copa América","Buenos Aires","Argentina",FALSE,"0"
"434","Argentina","Chile",1,0,"Friendly","Buenos Aires","Argentina",FALSE,"1"
"435","Brazil","Uruguay",1,2,"Copa América","Buenos Aires","Argentina",TRUE,"2"
"436","Uruguay","Chile",4,1,"Friendly","Montevideo","Uruguay",FALSE,"1"
"437","Argentina","Uruguay",0,0,"Copa América","Avellaneda","Argentina",FALSE,"0"
"438","Uruguay","Brazil",0,1,"Friendly","Montevideo","Uruguay",FALSE,"2"
"439","Argentina","Uruguay",3,1,"Other","Avellaneda","Argentina",FALSE,"1"
"440","Uruguay","Argentina",1,2,"Other","Montevideo","Uruguay",FALSE,"2"
"441","Sweden","Other",2,3,"Friendly","Stockholm","Sweden",FALSE,"2"
"442","Norway","Other",1,1,"Friendly","Kristiania","Norway",FALSE,"0"
"443","Argentina","Uruguay",7,2,"Friendly","Avellaneda","Argentina",FALSE,"1"
"444","Hungary","Austria",2,3,"Friendly","Budapest","Hungary",FALSE,"2"
"445","Norway","Sweden",0,0,"Friendly","Kristiania","Norway",FALSE,"0"
"446","Uruguay","Argentina",0,1,"Other","Montevideo","Uruguay",FALSE,"2"
"447","Sweden","Denmark",4,0,"Friendly","Stockholm","Sweden",FALSE,"1"
"448","Denmark","Norway",8,0,"Friendly","Copenhagen","Denmark",FALSE,"1"
"449","Uruguay","Argentina",3,1,"Friendly","Montevideo","Uruguay",FALSE,"1"
"450","Austria","Hungary",3,3,"Friendly","Vienna","Austria",FALSE,"0"
"451","Austria","Hungary",1,1,"Friendly","Vienna","Austria",FALSE,"0"
"452","Japan","Other",2,15,"Friendly","Tokyo","Japan",FALSE,"2"
"453","Denmark","Sweden",1,1,"Friendly","Copenhagen","Denmark",FALSE,"0"
"454","Hungary","Austria",6,2,"Friendly","Budapest","Hungary",FALSE,"1"
"455","Norway","Denmark",1,2,"Friendly","Kristiania","Norway",FALSE,"2"
"456","Austria","Hungary",1,4,"Friendly","Vienna","Austria",FALSE,"2"
"457","Uruguay","Argentina",0,2,"Other","Montevideo","Uruguay",FALSE,"2"
"458","Argentina","Uruguay",1,0,"Other","Avellaneda","Argentina",FALSE,"1"
"459","Sweden","Norway",3,3,"Friendly","Helsingborg","Sweden",FALSE,"0"
"460","Uruguay","Argentina",1,0,"Other","Montevideo","Uruguay",FALSE,"1"
"461","Norway","Sweden",0,2,"Friendly","Kristiania","Norway",FALSE,"2"
"462","Uruguay","Chile",4,0,"Copa América","Montevideo","Uruguay",FALSE,"1"
"463","Argentina","Brazil",4,2,"Copa América","Montevideo","Uruguay",TRUE,"1"
"464","Argentina","Chile",1,0,"Copa América","Montevideo","Uruguay",TRUE,"1"
"465","Denmark","Norway",12,0,"Friendly","Copenhagen","Denmark",FALSE,"1"
"466","Hungary","Austria",2,1,"Friendly","Budapest","Hungary",FALSE,"1"
"467","Uruguay","Brazil",4,0,"Copa América","Montevideo","Uruguay",FALSE,"1"
"468","Brazil","Chile",5,0,"Copa América","Montevideo","Uruguay",TRUE,"1"
"469","Sweden","Denmark",1,2,"Friendly","Stockholm","Sweden",FALSE,"2"
"470","Uruguay","Argentina",1,0,"Copa América","Montevideo","Uruguay",FALSE,"1"
"471","Uruguay","Brazil",3,1,"Friendly","Montevideo","Uruguay",FALSE,"1"
"472","Austria","Hungary",1,2,"Friendly","Vienna","Austria",FALSE,"2"
"473","Switzerland","Austria",0,1,"Friendly","Basel","Switzerland",FALSE,"2"
"474","Switzerland","Austria",3,2,"Friendly","Zürich","Switzerland",FALSE,"1"
"475","Hungary","Austria",2,0,"Friendly","Budapest","Hungary",FALSE,"1"
"476","Austria","Switzerland",5,1,"Friendly","Vienna","Austria",FALSE,"1"
"477","Hungary","Switzerland",2,1,"Friendly","Budapest","Hungary",FALSE,"1"
"478","Sweden","Norway",2,0,"Friendly","Stockholm","Sweden",FALSE,"1"
"479","Austria","Hungary",0,2,"Friendly","Vienna","Austria",FALSE,"2"
"480","Denmark","Sweden",3,0,"Friendly","Copenhagen","Denmark",FALSE,"1"
"481","Norway","Denmark",3,1,"Friendly","Kristiania","Norway",FALSE,"1"
"482","Uruguay","Argentina",1,1,"Other","Montevideo","Uruguay",FALSE,"0"
"483","Uruguay","Argentina",3,1,"Other","Montevideo","Uruguay",FALSE,"1"
"484","Argentina","Uruguay",0,0,"Other","Buenos Aires","Argentina",FALSE,"0"
"485","Argentina","Uruguay",2,1,"Other","Buenos Aires","Argentina",FALSE,"1"
"486","Norway","Sweden",2,1,"Friendly","Kristiania","Norway",FALSE,"1"
"487","Uruguay","Argentina",1,1,"Other","Montevideo","Uruguay",FALSE,"0"
"488","Argentina","Uruguay",2,0,"Other","Buenos Aires","Argentina",FALSE,"1"
"489","Austria","Hungary",0,3,"Friendly","Vienna","Austria",FALSE,"2"
"490","Denmark","Norway",4,0,"Friendly","Copenhagen","Denmark",FALSE,"1"
"491","Sweden","Denmark",1,2,"Friendly","Gothenburg","Sweden",FALSE,"2"
"492","Belgium","France",2,2,"Friendly","Brussels","Belgium",FALSE,"0"
"493","Hungary","Austria",2,1,"Friendly","Budapest","Hungary",FALSE,"1"
"494","Brazil","Chile",6,0,"Copa América","Rio de Janeiro","Brazil",FALSE,"1"
"495","Other","Argentina",1,5,"Friendly","Asunción","Other",FALSE,"2"
"496","Argentina","Uruguay",2,3,"Copa América","Rio de Janeiro","Brazil",TRUE,"2"
"497","Other","Argentina",0,3,"Friendly","Asunción","Other",FALSE,"2"
"498","Chile","Uruguay",0,2,"Copa América","Rio de Janeiro","Brazil",TRUE,"2"
"499","Brazil","Argentina",3,1,"Copa América","Rio de Janeiro","Brazil",FALSE,"1"
"500","Other","Argentina",1,2,"Friendly","Asunción","Other",FALSE,"2"
"501","Argentina","Chile",4,1,"Copa América","Rio de Janeiro","Brazil",TRUE,"1"
"502","Other","Argentina",1,2,"Friendly","Asunción","Other",FALSE,"2"
"503","Brazil","Uruguay",2,2,"Copa América","Rio de Janeiro","Brazil",FALSE,"0"
"504","Brazil","Uruguay",1,0,"Copa América","Rio de Janeiro","Brazil",FALSE,"1"
"505","Sweden","Finland",1,0,"Friendly","Stockholm","Sweden",FALSE,"1"
"506","Brazil","Argentina",3,3,"Friendly","Rio de Janeiro","Brazil",FALSE,"0"
"507","Denmark","Sweden",3,0,"Friendly","Copenhagen","Denmark",FALSE,"1"
"508","Netherlands","Sweden",3,1,"Friendly","Amsterdam","Netherlands",FALSE,"1"
"509","Denmark","Norway",5,1,"Friendly","Copenhagen","Denmark",FALSE,"1"
"510","Norway","Sweden",4,3,"Friendly","Kristiania","Norway",FALSE,"1"
"511","Uruguay","Argentina",4,1,"Other","Montevideo","Uruguay",FALSE,"1"
"512","Sweden","Netherlands",4,1,"Friendly","Stockholm","Sweden",FALSE,"1"
"513","Uruguay","Argentina",2,1,"Other","Montevideo","Uruguay",FALSE,"1"
"514","Norway","Netherlands",1,1,"Friendly","Oslo","Norway",FALSE,"0"
"515","Argentina","Uruguay",1,2,"Other","Buenos Aires","Argentina",FALSE,"2"
"516","Sweden","Norway",1,5,"Friendly","Gothenburg","Sweden",FALSE,"2"
"517","Norway","Denmark",3,2,"Friendly","Kristiania","Norway",FALSE,"1"
"518","Finland","Sweden",3,3,"Friendly","Helsinki","Finland",FALSE,"0"
"519","Austria","Hungary",2,0,"Friendly","Vienna","Austria",FALSE,"1"
"520","Sweden","Denmark",3,0,"Friendly","Stockholm","Sweden",FALSE,"1"
"521","Argentina","Uruguay",6,1,"Other","Buenos Aires","Argentina",FALSE,"1"
"522","Northern Ireland","England",1,1,"British Championship","Belfast","Republic of Ireland",FALSE,"0"
"523","Hungary","Austria",3,2,"Friendly","Budapest","Hungary",FALSE,"1"
"524","Uruguay","Argentina",4,2,"Friendly","Montevideo","Uruguay",FALSE,"1"
"525","Italy","France",9,4,"Friendly","Milan","Italy",FALSE,"1"
"526","Northern Ireland","Wales",2,2,"British Championship","Belfast","Republic of Ireland",FALSE,"0"
"527","Wales","Scotland",1,1,"British Championship","Cardiff","Wales",FALSE,"0"
"528","Switzerland","France",0,2,"Friendly","Geneva","Switzerland",FALSE,"2"
"529","Scotland","Northern Ireland",3,0,"British Championship","Glasgow","Scotland",FALSE,"1"
"530","England","Wales",1,2,"British Championship","London","England",FALSE,"2"
"531","France","Belgium",2,1,"Friendly","Paris","France",FALSE,"1"
"532","Switzerland","Italy",3,0,"Friendly","Berne","Switzerland",FALSE,"1"
"533","Netherlands","Denmark",2,0,"Friendly","Amsterdam","Netherlands",FALSE,"1"
"534","England","Scotland",5,4,"British Championship","Sheffield","England",FALSE,"1"
"535","Austria","Hungary",2,2,"Friendly","Vienna","Austria",FALSE,"0"
"536","Italy","Netherlands",1,1,"Friendly","Genoa","Italy",FALSE,"0"
"537","Switzerland","Netherlands",2,1,"Friendly","Basel","Switzerland",FALSE,"1"
"538","Sweden","Finland",4,0,"Friendly","Stockholm","Sweden",FALSE,"1"
"539","Sweden","Switzerland",0,1,"Friendly","Stockholm","Sweden",FALSE,"2"
"540","Norway","Denmark",1,1,"Friendly","Kristiania","Norway",FALSE,"0"
"541","Norway","Sweden",0,3,"Friendly","Kristiania","Norway",FALSE,"2"
"542","Switzerland","Germany",4,1,"Friendly","Zürich","Switzerland",FALSE,"1"
"543","Uruguay","Argentina",2,0,"Other","Montevideo","Uruguay",FALSE,"1"
"544","Argentina","Uruguay",1,3,"Other","Buenos Aires","Argentina",FALSE,"2"
"545","Argentina","Uruguay",1,0,"Other","Buenos Aires","Argentina",FALSE,"1"
"546","Chile","Brazil",0,1,"Copa América","Viña del Mar","Chile",FALSE,"2"
"547","Uruguay","Argentina",1,1,"Copa América","Viña del Mar","Chile",TRUE,"0"
"548","Brazil","Uruguay",0,6,"Copa América","Viña del Mar","Chile",TRUE,"2"
"549","Finland","Sweden",1,0,"Friendly","Helsinki","Finland",FALSE,"1"
"550","Chile","Argentina",1,1,"Copa América","Viña del Mar","Chile",FALSE,"0"
"551","Argentina","Brazil",2,0,"Copa América","Viña del Mar","Chile",TRUE,"1"
"552","Austria","Germany",3,2,"Friendly","Vienna","Austria",FALSE,"1"
"553","Sweden","Norway",0,0,"Friendly","Stockholm","Sweden",FALSE,"0"
"554","Chile","Uruguay",1,2,"Copa América","Viña del Mar","Chile",FALSE,"2"
"555","Sweden","Denmark",0,2,"Friendly","Stockholm","Sweden",FALSE,"2"
"556","Finland","Other",6,0,"Friendly","Helsinki","Finland",FALSE,"1"
"557","England","Northern Ireland",2,0,"British Championship","Sunderland","England",FALSE,"1"
"558","Germany","Hungary",1,0,"Friendly","Berlin","Germany",FALSE,"1"
"559","Hungary","Austria",1,2,"Friendly","Budapest","Hungary",FALSE,"2"
"560","Scotland","Wales",2,1,"British Championship","Aberdeen","Scotland",FALSE,"1"
"561","France","Italy",1,2,"Friendly","Marseille","France",FALSE,"2"
"562","Northern Ireland","Scotland",0,2,"British Championship","Belfast","Republic of Ireland",FALSE,"2"
"563","Belgium","France",3,1,"Friendly","Forest","Belgium",FALSE,"1"
